,Date,AMD,NVDA,GOOG,NFLX,T,TSLA,AAPL,F,ATVI,TTWO
31,11/02/2021,127.62999725341797,263.6372985839844,145.86300659179688,677.719970703125,16.935476303100586,390.6666564941406,148.30422973632812,15.949845314025879,76.38700103759766,183.94000244140625
32,11/03/2021,130.52999877929688,265.6044921875,146.7899932861328,688.2899780273438,16.90191650390625,404.6199951171875,149.75743103027344,16.49892234802246,65.64738464355469,184.16000366210938
33,11/04/2021,137.5,297.5892639160156,148.68299865722656,668.4000244140625,16.646841049194336,409.9700012207031,149.23348999023438,17.198556900024414,67.10294342041016,192.91000366210938
34,11/05/2021,136.33999633789062,297.09991455078125,149.24099731445312,645.719970703125,16.848215103149414,407.36334228515625,149.76809692382812,17.08342742919922,66.70954895019531,187.1999969482422
35,11/08/2021,150.16000366210938,307.6051330566406,149.35150146484375,651.4500122070312,16.700542449951172,387.64666748046875,148.9364776611328,17.845054626464844,65.71622467041016,185.13999938964844
36,11/09/2021,148.9199981689453,306.1372375488281,149.24850463867188,655.989990234375,16.586429595947266,341.1666564941406,149.3027801513672,17.818485260009766,65.9916000366211,186.80999755859375
37,11/10/2021,139.8699951171875,294.174072265625,146.62600708007812,646.9099731445312,16.747528076171875,355.98333740234375,146.44168090820312,17.145418167114258,65.55887603759766,182.75
38,11/11/2021,146.00999450683594,303.4709777832031,146.7480010986328,657.5800170898438,16.727392196655273,354.5033264160156,146.3921661376953,17.31368637084961,66.38499450683594,185.7100067138672
39,11/12/2021,147.88999938964844,303.4709777832031,149.64549255371094,682.6099853515625,16.740816116333008,344.47332763671875,148.4910125732422,17.269405364990234,68.538818359375,187.8300018310547
40,11/15/2021,146.49000549316406,299.8261413574219,149.38800048828125,679.3300170898438,16.646841049194336,337.7966613769531,148.50091552734375,17.588226318359375,69.26659393310547,177.60000610351562
41,11/16/2021,152.4499969482422,301.6036071777344,149.0760040283203,687.4000244140625,16.552867889404297,351.57666015625,149.4908905029297,17.526235580444336,65.0474624633789,179.69000244140625
42,11/17/2021,151.33999633789062,292.1968688964844,149.06199645996094,691.6900024414062,16.552867889404297,363.0033264160156,151.95599365234375,17.676788330078125,63.139503479003906,177.0399932861328
43,11/18/2021,155.02000427246094,316.3027648925781,150.70899963378906,682.02001953125,16.371631622314453,365.4599914550781,156.29222106933594,17.409767150878906,61.6347770690918,174.0
44,11/19/2021,155.41000366210938,329.38433837890625,149.95249938964844,678.7999877929688,16.19710922241211,379.0199890136719,158.94544982910156,17.258451461791992,61.349571228027344,170.5
45,11/22/2021,152.52000427246094,319.10888671875,147.07850646972656,659.2000122070312,16.5797176361084,385.6233215332031,159.41073608398438,18.22863006591797,61.172542572021484,164.91000366210938
46,11/23/2021,149.9199981689453,317.0117492675781,146.7570037841797,654.0599975585938,16.619993209838867,369.6766662597656,159.79684448242188,17.979412078857422,60.7496452331543,165.1300048828125
47,11/24/2021,157.8000030517578,326.2787170410156,146.71749877929688,658.2899780273438,16.425331115722656,372.0,160.32156372070312,18.023914337158203,59.90385055541992,164.30999755859375
48,11/26/2021,154.80999755859375,314.5852355957031,142.80599975585938,665.6400146484375,16.25752067565918,360.6400146484375,155.24281311035156,17.578876495361328,59.61864471435547,169.66000366210938
49,11/29/2021,161.91000366210938,333.288818359375,146.11399841308594,663.8400268554688,16.0360107421875,378.9966735839844,158.63856506347656,17.507673263549805,59.31376647949219,169.60000610351562
50,11/30/2021,158.3699951171875,326.2987060546875,142.45199584960938,641.9000244140625,15.324492454528809,381.586669921875,163.64797973632812,17.080440521240234,57.63201141357422,165.8800048828125
51,12/01/2021,149.11000061035156,313.9446716308594,141.6179962158203,617.77001953125,14.921744346618652,365.0,163.123291015625,17.427566528320312,56.33381271362305,160.35000610351562
52,12/02/2021,150.67999267578125,320.84576416015625,143.77650451660156,616.469970703125,15.472166061401367,361.5333251953125,162.12335205078125,17.685686111450195,56.343650817871094,161.3800048828125
53,12/03/2021,144.00999450683594,306.5342102050781,142.52049255371094,602.1300048828125,15.74737548828125,338.3233337402344,160.22254943847656,17.035934448242188,56.41249465942383,165.77999877929688
54,12/06/2021,139.05999755859375,299.982666015625,143.79649353027344,612.6900024414062,15.62654972076416,336.336669921875,163.66778564453125,17.107141494750977,57.130435943603516,164.39999389648438
55,12/07/2021,144.85000610351562,323.8518371582031,148.0364990234375,625.5800170898438,15.492302894592285,350.5833435058594,169.4691925048828,17.76579475402832,57.79920196533203,167.2899932861328
56,12/08/2021,145.24000549316406,317.8496398925781,148.7205047607422,628.0800170898438,15.552713394165039,356.32000732421875,173.33026123046875,17.63228416442871,58.29094314575195,170.5500030517578
